70241	14.548327	0.651390	1
7914	0.000000	1.131089	2
16504	13.411645	0.811358	3
11706	3.320030	0.897643	2
17719	5.578163	1.012569	2
65724	4.964963	0.033262	1
32081	8.078479	0.747452	3
14289	5.795010	1.256960	2
37213	4.499408	0.012713	1
55525	2.339368	0.291401	1
59585	6.172347	0.939887	1
54850	6.320927	0.307721	3
84013	10.319461	1.661034	1
29310	2.829056	0.244333	1
14791	2.075130	1.208016	2
1012	0.000000	0.050568	2
41126	11.026781	0.979077	3
62779	8.332118	1.284485	1
50758	1.710108	0.337938	1
72730	9.997274	1.272352	1
65700	11.681840	0.224288	1
70846	6.871846	0.204971	1
37221	8.539622	0.837420	3
2014	0.000000	0.511828	2
32182	10.694998	0.136943	3
43014	3.086374	0.162243	1
81428	10.707098	1.293350	1
36512	12.129043	0.800090	3
37368	13.289924	0.335988	3
6845	0.000000	1.383508	2
29985	14.836859	1.110228	3
59900	9.984812	0.909893	1
14082	0.000000	0.219457	2
46488	11.617639	1.289546	3
10768	0.000000	0.534416	2
65885	5.795822	1.201098	1
45163	10.662701	0.673562	3
21822	4.712446	0.728745	3
29833	14.723188	1.225720	3
9744	5.703423	0.798303	2
29170	8.805327	1.089224	3
49389	3.356418	1.063764	1
13616	1.978803	1.147916	2
6549	3.122202	0.197258	2
36384	5.277984	0.262353	1
14859	1.800200	0.738046	2
22636	9.688220	0.008080	3
58542	4.716332	0.460302	1
8240	4.183408	0.821831	2
69576	9.403463	1.679062	1
30241	11.362793	1.427413	3
23069	6.497110	0.489724	1
67780	16.716727	0.596573	1
69836	14.317566	0.465346	1
42705	6.181866	1.349219	3
37863	9.806095	1.455908	3
6306	0.000000	0.523677	2
58257	2.643827	1.283038	1
15248	3.501391	1.602786	2
36207	5.715327	1.123514	1
32191	10.706854	0.670332	3
38715	4.490373	1.265271	1
13228	0.414297	0.519364	2
54498	3.735447	1.265103	1
49336	9.867002	0.136854	3
35074	10.701284	0.162361	3
